DATE_TIME,OBSERVATORY_NAME,SENSOR_TYPE,MINIMUM_TEMPERATURE,MAXIMUM_TEMPERATURE,AVERAGE_TEMPERATURE,MINIMUM_HUMIDITY,MAXIMUM_HUMIDITY,AVERAGE_HUMIDITY,MINIMUM_WIND,MAXIMUM_WIND,AVERAGE_WIND,MINIMUM_DIRECTIONOFWIND,MAXIMUM_DIRECTIONOFWIND,AVERAGE_DIRECTIONOFWIND,MINIMUM_PRECIPITATION,MAXIMUM_PRECIPITATION,AVERAGE_PRECIPITATION,MINIMUM_ROAD_TEMPERATURE,MAXIMUM_ROAD_TEMPERATURE,AVERAGE_ROAD_TEMPERATURE,MINIMUM_FELT_TEMPERATURE,MAXIMUM_FELT_TEMPERATURE,AVERAGE_FELT_TEMPERATURE
2021-04-02 13:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,11.8,13.1,12.21667,65,72,68.56667,0.5,2,1.335,121,230,175.3,0,0,0,-99,-99,-99,12.34,13.88,12.90483
2021-04-04 09:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,10.5,10.9,10.69833,79,81,80.46667,0.5,1.3,0.875,0,359,179.16667,-99,-99,-99,-99,-99,-99,10.99,12.35,11.76833
2021-04-01 02:00:00,YSS_KOPRUSU,ICING_SENSOR,6.623,6.727,6.67607,51.59,60.24,55.636,4.331,8.03,6.5183,3,38,18.38333,0,0,0,5.4,5.8,5.57167,3.14,4.52,3.64567
2021-04-04 10:00:00,AHL_BAKIRKOY,ICING_SENSOR,10.67,11.28,10.83868,91.4,92.3,91.9283,2.05,6.77,4.57679,3,76,37.83019,-99,-99,-99,6.9,7,6.91132,8.45,10.69,9.72943
2021-04-04 23:00:00,AHL_BAKIRKOY,ICING_SENSOR,8.76,9.1,8.97492,99.1,99.2,99.16885,0,0,0,7,100,42.31148,-99,-99,-99,6.9,7,6.91803,8.76,9.1,8.9759
2021-04-04 16:00:00,AHL_BAKIRKOY,ICING_SENSOR,9.71,9.85,9.76255,96.5,97.2,96.91636,1.73,7.17,4.24782,34,136,74.85455,-99,-99,-99,6.9,7,6.90545,7.31,9.84,8.46673
2021-04-01 08:00:00,YSS_KOPRUSU,ICING_SENSOR,7.321,7.725,7.5565,57.14,59.53,58.2669,3.638,6.207,4.63459,1,354,92.39655,0,0,0,10.4,13.6,12.02414,4.89,5.81,5.47655
2021-04-01 05:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,6.9,7,6.98,73,74,73.03333,1.6,3.3,2.25667,4,354,41.15,-99,-99,-99,-99,-99,-99,5.29,6.75,6.12767
2021-04-01 04:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,6.8,7,6.83833,72,74,72.78333,1.7,3.2,2.31167,4,358,72.38333,-99,-99,-99,-99,-99,-99,5.23,6.53,5.91933
2021-04-02 18:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,11.7,12,11.94375,69,70,69.22917,2.1,4.1,3.15208,117,168,149.875,0,0,0,-99,-99,-99,11.03,11.9,11.37292
2021-04-04 18:00:00,AHL_BAKIRKOY,ICING_SENSOR,9.44,9.65,9.54684,96.8,98,97.36316,1.97,8.05,4.75737,30,105,71.84211,-99,-99,-99,6.9,7,6.90526,6.71,9.09,7.91105
2021-04-02 22:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,11.9,12.5,12.24746,58,60,58.98305,1.6,2.3,1.9339,201,320,235.52542,-99,-99,-99,-99,-99,-99,11.89,12.87,12.41729
2021-04-04 09:00:00,YENIKAPI_AWOS,AUTOMATED_WEATHER_SENSOR,10.73,11.75,11.16298,85.7,88.2,87.12456,3.997,7.14,5.84081,0,350,292.15789,0,0,0,-99,-99,-99,8.61,10.44,9.43789
2021-04-04 03:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,11.6,12.3,11.89153,76,80,78.64407,1.1,6.5,3.05593,170,222,199.98305,0,0,0,-99,-99,-99,10.16,12.54,11.53593
2021-04-04 01:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,13.9,14.1,14.07667,62,64,62.61667,1.5,3.1,2.52167,160,208,185.08333,-99,-99,-99,-99,-99,-99,13.82,14.83,14.1825
2021-04-04 00:00:00,YSS_KOPRUSU,ICING_SENSOR,14.93,16.05,15.70436,42.89,47.15,44.16182,2.086,14.44,9.41904,128,267,189.63636,0,0,0,13.2,13.7,13.48364,13.64,15.12,14.51782
2021-04-04 09:00:00,YSS_KOPRUSU,ICING_SENSOR,8.98,9.2,9.08617,93.2,95.4,94.44,1.55,4.34,2.63973,5,352,278.18333,0,0,0,11.4,12.4,11.905,7.38,9.11,8.2375
2021-04-02 13:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,15.2,16.5,15.96667,48,52,49.73333,1.9,5.1,2.98333,153,228,200.38333,-99,-99,-99,-99,-99,-99,14.93,17.18,16.20917
2021-04-02 14:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,14.8,15.5,15.02667,47,52,50.3,1.9,4.1,2.94,159,220,191.2,-99,-99,-99,-99,-99,-99,14.55,15.92,15.1195
2021-04-02 16:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,11.8,11.9,11.86333,66,68,67.41667,1.4,3.7,2.49667,96,161,130.41667,0,0,0,-99,-99,-99,10.95,12.45,11.635
2021-04-02 15:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,14.2,15.5,15.12,46,49,47.51667,1.8,4.3,2.78667,139,230,198.21667,-99,-99,-99,-99,-99,-99,14.33,16.09,15.28667
2021-04-03 21:00:00,YENIKAPI_AWOS,AUTOMATED_WEATHER_SENSOR,12.94,14.26,13.70444,71.7,77.8,74.99741,3.093,4.965,3.69574,0,354,50.07407,0,0,0,-99,-99,-99,12.35,13.91,13.24704
2021-04-04 00:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,13.9,14.7,14.18814,63,64,63.77966,1.9,4.1,2.85424,174,231,194.30508,-99,-99,-99,-99,-99,-99,13.45,15.06,14.17458
2021-04-03 10:00:00,KARTAL_U_MUMCU,ICING_SENSOR,16.64,17.72,17.26932,53.51,57.46,55.17068,1.81,6.05,4.34966,167,268,217.40678,0,0,0,3.7,3.7,3.7,16.48,18.17,17.31051
2021-04-04 08:00:00,YENIKAPI,ICING_SENSOR,10.94,15.29,13.36032,66.16,85.9,75.76952,0.77,5.89,3.18032,7,354,176.1129,0,0.24,0.09597,13.4,15.2,14.44194,9.19,15.66,12.72823
2021-04-02 06:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,7.9,9.7,8.73833,78,89,82.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 21:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,7.2,7.4,7.31667,96,96,96,1.2,3.8,2.35167,47,97,72.85,0,0,0,-99,-99,-99,5.49,7.57,6.49033
2021-04-04 15:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,8.82,8.82,8.82,88,88,88,4.21,4.21,4.21,354,354,354,-99,-99,-99,10.2,10.2,10.2,7.52,7.52,7.52
2021-04-03 18:00:00,BASAKSEHIR,ICING_SENSOR,15.3,15.94,15.72967,63.14,65.09,63.70066,0.737,2.973,1.57084,123,194,175.88525,0,0,0,15.7,16.8,16.22459,15.94,17.47,16.63656
2021-04-01 21:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,2.9,4.1,3.63,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 13:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,9.56,10.17,9.93804,80.5,81.8,81.23913,1.25,5.41,2.46565,3,350,141.93478,0,0.52,0.22587,10.2,10.2,10.2,7.99,10.72,9.45457
2021-04-03 17:00:00,BASAKSEHIR,ICING_SENSOR,15.23,16.88,15.73966,57.93,64.3,61.99741,1.032,2.797,1.92272,92,171,131.25862,0,0,0,16.8,18.7,17.63621,15.75,18.12,16.47052
2021-04-04 20:00:00,ZEKERIYAKOY,ICING_SENSOR,6.802,7.007,6.878,99.8,100,99.89464,1.49,5.81,3.25714,5,351,67.64286,0.22,0.5,0.33214,-99,-99,-99,4.22,6.72,5.4225
2021-04-03 02:00:00,ATASEHIR,ICING_SENSOR,10.53,10.87,10.67737,99.7,100,99.97368,0.77,4.29,2.03737,183,311,226.80702,0,0,0,7.5,7.5,7.5,9.49,11.52,10.49474
2021-04-03 01:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,11.73,12.07,11.8675,61.43,65.16,63.5,1.01,1.81,1.41,60,351,213,0,0.47,0.3425,10.2,10.2,10.2,11.02,13.01,11.9975
2021-04-01 18:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,6.6,7.4,7.07,76,79,77.3,1.1,2.9,1.70667,0,355,49.3,0,0,0,-99,-99,-99,5.92,7.82,6.74617
2021-04-01 07:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,8.6,10.3,9.5,58,69,64.58333,1.9,6.3,4.33667,0,358,42.4,0,0,0,-99,-99,-99,6.33,9.55,7.95183
2021-04-01 01:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,4.1,4.6,4.3,80,81,80.34426,1.4,2.9,1.92787,0,359,44.68852,0,0,0,-99,-99,-99,2.48,4.16,3.3559
2021-04-01 17:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,7.4,7.7,7.505,74,76,75.28333,1.1,3.6,2.14,2,359,84.86667,0,0,0,-99,-99,-99,5.95,7.93,6.85383
2021-04-01 23:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,5.6,6,5.81897,95,98,96.68966,1.1,2.2,1.67931,303,328,313.03448,0,0,0,-99,-99,-99,4.86,5.88,5.34328
2021-04-03 16:00:00,ZEKERIYAKOY,ICING_SENSOR,16.29,17.48,16.79966,55.21,60.42,58.10525,0,4.77,2.01424,131,244,201.86441,0,0,0,-99,-99,-99,16.36,18.66,17.45051
2021-04-03 13:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,18.3,19.5,18.92833,46,49,46.96667,2,6.2,4.16,236,280,256.68333,0,0,0,-99,-99,-99,18.28,20.33,19.41017
2021-04-01 09:00:00,YENIKAPI,ICING_SENSOR,9.45,10.07,9.71898,51.62,57.06,54.46797,2.29,5.49,4.04864,7,115,59.27119,0,0,0,18.2,20.7,19.63051,7.44,9.06,8.07475
2021-04-03 09:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,14,16.5,15.475,53,73,59.4,3.8,8.4,6.21833,191,216,203.93333,-99,-99,-99,-99,-99,-99,13.35,16.24,14.717
2021-04-01 23:00:00,BASAKSEHIR,ICING_SENSOR,3.826,4.353,3.96304,95.7,97.1,96.14444,0,0.644,0.31563,3,352,248.03704,0,0,0,5.4,5.7,5.55556,3.92,6.67,5.54722
2021-04-03 06:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,12,13.6,12.77541,74,82,77.70492,2.6,5.2,3.88689,193,214,203.36066,-99,-99,-99,-99,-99,-99,10.9,13.37,12.06131
2021-04-02 00:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,4.9,5.6,5.265,85,87,85.51667,0.7,2.9,1.365,2,358,287.11667,0,0,0,-99,-99,-99,3.73,6.28,5.1735
2021-04-03 07:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,12.7,13.4,12.93559,69,74,71.91525,3.6,5.6,4.58983,192,209,200.52542,-99,-99,-99,-99,-99,-99,11.4,12.69,11.99966
2021-04-03 13:00:00,RIVA_TUNEL_K,ICING_SENSOR,20.03,20.96,20.36881,41.99,45.91,43.97678,0.94,6.909,3.45093,3,350,245.16949,0,0,0,-99,-99,-99,20.44,22.25,21.35508
2021-04-03 08:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,16.2,17.7,16.79167,48,56,50.95,1.2,6.1,3.22167,157,273,218.63333,0,0,0,-99,-99,-99,15.63,18.73,17.13633
2021-04-03 08:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,13.4,13.9,13.64167,67,75,70.08333,3,5.9,4.43667,189,207,199.25,-99,-99,-99,-99,-99,-99,12.42,13.7,12.921
2021-04-02 03:00:00,KARTAL_U_MUMCU,ICING_SENSOR,3.48,4.022,3.64967,100,100,100,0,0,0,252,255,252.28333,0,2.53,0.3845,3.7,3.7,3.7,3.48,3.95,3.64967
2021-04-03 12:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,17.44,18.56,17.82918,46.41,51.78,49.30393,2.529,8.06,5.03738,195,243,223.91803,0,0,0,30.8,34.7,32.86885,16.88,18.86,17.8418
2021-04-02 02:00:00,HALIC,ICING_SENSOR,5.57,6.387,6.00144,83,84.6,83.80339,0,1.65,0.44746,17,78,49.37288,0,0,0,7.3,7.3,7.3,5.71,7.9,6.61475
2021-04-02 17:00:00,HALIC,ICING_SENSOR,11.83,12.1,11.95155,66.86,68.97,68.29483,0,1.97,1.08966,99,231,179.15517,0,0,0,7.3,7.3,7.3,12.11,13.64,12.86879
2021-04-01 00:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,1.4,2.2,1.71667,99,100,99.76667,0.8,2.3,1.24667,1,358,100.36667,0,0,0,-99,-99,-99,0.17,2.19,1.393
2021-04-01 02:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,0.478,2.049,1.17492,89.1,96.9,93.89661,2.61,5.01,3.63915,1,49,24.57627,0,0,0,2,2.3,2.10508,-2.76,-0.52,-1.73153
2021-04-04 05:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,9.56,10.04,9.75883,96.7,99,98.51167,1.49,5.41,2.762,148,251,186.95,0,0,0,11.4,11.7,11.56,8.06,9.67,9.06
2021-04-04 19:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,7.7,8,7.88833,98,98,98,3.6,5.5,4.41167,19,42,30.86667,-99,-99,-99,-99,-99,-99,5.28,6.44,5.9205
2021-04-01 13:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,9.76,10.37,10.14696,49.89,51.38,50.66261,0.85,4.45,2.47435,2,343,156.3913,0,0,0,10.2,10.2,10.2,7.5,10.73,9.55174
2021-04-02 09:00:00,ZEKERIYAKOY,ICING_SENSOR,11.55,13.04,12.04525,51.35,59.2,54.96203,0,5.65,3.0922,151,325,207.11864,0,0,0,-99,-99,-99,10.12,14.39,11.50847
2021-04-02 03:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,2.4,3.7,3.01667,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-02 07:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,7.7,9.7,8.83333,68,81,73.81667,2.5,6.6,4.07333,236,263,248.15,0,0,0,-99,-99,-99,5.39,8.9,7.23817
2021-04-04 07:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,11.8,13.3,12.66667,78,86,81.76667,0.9,2.7,1.59,191,344,234.05,0,0,0,-99,-99,-99,11.78,14.2,13.19117
2021-04-04 09:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,6.35,7.169,6.61337,99.1,99.4,99.25965,7.65,11.17,9.59246,22,49,34.50877,0,0,0,11.1,14.3,12.04035,1.9,3.6,2.77281
2021-04-04 22:00:00,RIVA_TUNEL_K,ICING_SENSOR,8.95,9.27,9.11119,94.4,96,95.17458,0.312,3.204,1.10754,3,347,196.59322,0,0,0,-99,-99,-99,8.25,11.27,9.70593
2021-04-02 06:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,7.1,8,7.555,74,81,77.95,2.5,5.3,3.96667,232,268,247.8,0,0,0,-99,-99,-99,4.95,6.87,5.74083
2021-04-03 11:00:00,BASAKSEHIR,ICING_SENSOR,17.19,17.74,17.37133,51.7,54.68,53.39617,2.012,7.454,4.7935,170,222,187.16667,0,0,0,27.8,33.5,30.80167,16.78,18.47,17.559
2021-04-02 11:00:00,HALIC,ICING_SENSOR,13,14.09,13.56883,43.61,53.55,47.39133,1.01,4.69,2.97,172,294,225.38333,0,0,0,7.3,7.3,7.3,12.72,14.37,13.4995
2021-04-02 08:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,8.6,9.79,9.04717,69.31,74.95,72.5415,2.529,7.279,5.3623,212,247,234.01667,0,0,0,21.7,26.5,24.01333,6.16,8.52,7.13067
2021-04-02 14:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,15.5,16.2,15.895,44,48,45.88333,3,7.4,4.94667,200,239,221.33333,0,0,0,-99,-99,-99,14.76,16.29,15.52933
2021-04-04 23:00:00,RIVA_TUNEL_K,ICING_SENSOR,8.8,9.26,9.05769,95.1,96.9,95.94808,0.395,2.178,1.24471,0,314,190.75,0,0,0,-99,-99,-99,7.78,10.91,9.35462
2021-04-02 10:00:00,HALIC,ICING_SENSOR,12.35,13.55,12.86768,46.33,54.36,50.4075,0.69,5.81,2.94429,168,312,237.73214,0,0,0,7.2,7.3,7.29643,11.57,14.46,12.65429
2021-04-01 12:00:00,ATASEHIR,ICING_SENSOR,8.2,8.89,8.52019,65.21,70.68,68.34264,1.25,5.97,4.01981,5,346,49.60377,0,0,0,7.5,7.5,7.5,6.07,8.44,6.96245
2021-04-04 06:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,9.69,10.45,10.02177,90.9,98.9,96.10323,1.49,3.49,2.36355,143,215,172.06452,0,3.8,0.18387,11.6,12,11.68387,8.85,10.67,9.58371
2021-04-03 17:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,15.5,16.4,15.87458,55,57,56.15254,1.6,2.7,2.00339,174,231,199.37288,0,0,0,-99,-99,-99,15.99,17.18,16.52729
2021-04-02 07:00:00,KARTAL_U_MUMCU,ICING_SENSOR,7.144,8.78,7.84737,78.24,90.5,86.02373,1.73,5.09,3.2378,209,272,229.13559,0,0,0,3.7,3.7,3.7,4.58,7.74,6.40051
2021-04-03 20:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,16,16.4,16.22167,67,69,68.4,2.7,8,5.92833,203,232,219.51667,0,0,0,-99,-99,-99,15.21,16.58,15.71217
2021-04-01 04:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,5.4,6.2,5.70667,76,77,76.23333,1.7,4.8,2.87833,1,359,40.23333,0,0,0,-99,-99,-99,3.07,5.4,4.19683
2021-04-01 19:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,4.2,4.7,4.445,98,98,98,0.6,1.7,1.165,192,244,224.71667,-99,-99,-99,-99,-99,-99,3.58,5.69,4.54117
2021-04-01 10:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,8.2,9.2,8.905,95,97,95.81667,4,6.1,5.045,4,21,13.5,-99,-99,-99,-99,-99,-99,6.05,7.57,6.904
2021-04-01 03:00:00,YENIKAPI,ICING_SENSOR,6.287,6.56,6.41981,71.64,72.8,72.43695,1.73,4.13,2.73881,1,355,82.77966,0,0,0,5.5,5.9,5.64068,4.07,6.04,5.0339
2021-04-04 07:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,7.237,10.79,9.32464,86.6,98.9,92.61186,0.85,8.85,4.88254,6,216,77.23729,0,0,0,12.1,12.7,12.36949,3.67,11.48,7.38373
2021-04-02 07:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,7.753,8.99,8.33024,72.57,85.4,79.90119,3.906,8.33,5.20447,179,261,218.11864,0,0,0,15.6,21.6,18.21356,5.59,7.68,6.48034
2021-04-01 23:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,5.1,5.5,5.35172,86,88,86.7931,0.2,1.4,0.92586,166,337,231.81034,0,0,0,-99,-99,-99,4.85,8.34,5.93379
2021-04-02 20:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,9.6,10.3,9.88333,82,84,83.13333,1,1.9,1.48167,201,288,243,0,0,0,-99,-99,-99,9.41,10.77,10.13017
2021-04-01 06:00:00,YENIKAPI,ICING_SENSOR,8.05,8.92,8.38532,61.56,67.01,65.07919,2.69,6.13,4.63968,7,108,31.30645,0,0,0,9.6,13.3,11.1371,5.65,7.92,6.58258
2021-04-03 16:00:00,RIVA_TUNEL_K,ICING_SENSOR,18.08,20.42,19.05633,46.85,54.62,51.16717,0.737,4.1,1.5344,25,326,111.23333,0,0,0,-99,-99,-99,19.08,22.25,20.46617
2021-04-04 05:00:00,YENIKAPI,ICING_SENSOR,12.65,14.21,13.47417,68.75,79.14,73.45233,3.65,8.45,5.99,220,284,244.18333,0,0.5,0.3285,12.6,12.8,12.68333,11.44,13.09,12.299
2021-04-03 13:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,18.38,19.34,18.81864,46.21,50.46,47.87576,2.529,7.445,4.82593,178,262,228.81356,0,0,0,30.6,34.4,31.79153,18.32,19.89,19.18644
2021-04-03 00:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,11.39,11.39,11.39,71.25,71.25,71.25,2.37,2.37,2.37,254,254,254,0,0,0,10.2,10.2,10.2,12.18,12.18,12.18
2021-04-03 18:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,15.41,15.74,15.58883,62.05,65.07,63.3865,1.642,4.128,2.45863,149,218,185.63333,0,0,0,16.3,17.7,16.91667,15.17,16.51,15.96467
2021-04-02 22:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,12.68,12.68,12.68,58.58,58.58,58.58,2.53,2.53,2.53,337,337,337,0.4,0.4,0.4,10.2,10.2,10.2,12.54,12.54,12.54
2021-04-03 01:00:00,ATASEHIR,ICING_SENSOR,10.87,11.21,11.01864,85.7,99.7,93.96364,1.65,3.97,3.03182,175,230,209.72727,0,0,0,7.5,7.5,7.5,9.71,10.93,10.37136
2021-04-04 20:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,8.3,8.5,8.34167,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-02 12:00:00,YENIKAPI,ICING_SENSOR,10.37,11.87,10.97849,69.52,74.27,72.12302,1.97,3.73,3.02358,197,249,221.67925,0,0,0,27.7,29.1,28.30755,9.53,11.15,10.31264
2021-04-02 01:00:00,HALIC,ICING_SENSOR,5.502,6.115,5.74143,84.6,85.6,85.09333,0,1.01,0.19283,25,210,65.83333,0,0,0,7.2,7.3,7.29667,5.57,7.58,6.0935
2021-04-02 09:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,11.6,13.2,12.63115,56,65,60.80328,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-01 12:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,11,12.7,11.70333,55,62,58.61667,1,4.7,2.68333,0,356,132.26667,0,0,0,-99,-99,-99,9.9,12.76,11.37
2021-04-01 20:00:00,ZEKERIYAKOY,ICING_SENSOR,4.461,5.173,4.89964,92.9,95.9,94.07414,0,0,0,95,223,167.25862,0,6.67,0.95931,-99,-99,-99,4.46,5.24,4.88966
2021-04-04 18:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,9,9.1,9.045,88,88,88,2.6,6.6,4.52333,2,354,44.66667,0,0,0,-99,-99,-99,6.49,8.21,7.29967
2021-04-01 17:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,4.8,6,5.23333,98,98,98,1.5,2.1,1.795,320,343,331.86667,-99,-99,-99,-99,-99,-99,4.05,5.3,4.54683
2021-04-03 18:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,10.8,13.9,11.92,80,95,86.06667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-03 14:00:00,RIVA_TUNEL_K,ICING_SENSOR,20.73,21.43,21.03455,41.8,44.5,43.04345,0.58,4.313,1.84147,9,338,201.58182,0,0,0,-99,-99,-99,22.03,23.26,22.59782
2021-04-04 01:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,12.3,13.4,12.665,76,80,78.41667,1.4,4.1,2.57333,195,328,241.38333,0,0,0,-99,-99,-99,11.67,13.39,12.53783
2021-04-04 19:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,8.8,9,8.83667,88,89,88.93333,3.7,7,5.20667,4,65,40.56667,0,0,0,-99,-99,-99,6.12,7.35,6.77083
2021-04-01 14:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,10.2,11.3,10.65833,57,62,59.25,1.2,4.4,2.50833,3,359,107.85,0,0,0,-99,-99,-99,8.97,11.32,10.2495
2021-04-03 11:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,17.5,18.1,17.825,46,49,47.4,3.1,6.9,5.08333,230,263,245.8,0,0,0,-99,-99,-99,17.29,18.53,17.862
2021-04-01 00:00:00,YENIKAPI,ICING_SENSOR,6.088,6.428,6.2922,72.59,73.69,73.05117,1.01,2.93,1.818,1,351,45.48333,0,0,0,4.7,4.9,4.80833,4.91,6.54,5.74833
2021-04-01 20:00:00,KARTAL_U_MUMCU,ICING_SENSOR,2.799,3.339,3.0775,100,100,100,0,0,0,26,117,43.2069,0,2.67,0.34828,3.7,3.7,3.7,2.73,3.34,3.06155
2021-04-03 15:00:00,BASAKSEHIR,ICING_SENSOR,18.32,19.13,18.78196,49.88,52.83,51.10161,1.06,6.05,3.13095,146,235,185.44643,0,0,0,21.9,25.7,23.70536,18.57,20.31,19.48607
2021-04-02 16:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,12.7,13.6,13.02333,54,62,57.93333,1.5,5.8,3.73833,184,226,211.5,0,0,0,-99,-99,-99,11.34,13.98,12.43567
2021-04-04 02:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,9.97,10.24,10.12983,90.9,92.2,91.37627,1.41,4.53,2.70763,138,201,175.83051,0,0,0,11.5,11.9,11.70847,8.68,10.51,9.50254
2021-04-04 03:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,13.9,14.1,14.0661,68,69,68.88136,3,8.3,5.28475,196,221,211.79661,0,0,0,-99,-99,-99,12.42,13.98,13.20542
2021-04-04 23:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,7.2,7.4,7.28475,97,97,97,1.6,4.6,3.08814,0,358,34.76271,0,0.3,0.01525,-99,-99,-99,4.99,6.97,5.91797
2021-04-04 18:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,8.68,8.82,8.77333,89,90,89.33333,1.41,1.97,1.78333,318,346,327.33333,0.6,0.6,0.6,10.2,10.2,10.2,7.45,8.1,7.75667
2021-04-02 04:00:00,BASAKSEHIR,ICING_SENSOR,5.444,6.36,5.81108,91,92.1,91.59333,1.365,3.62,2.4509,152,234,195.05,0,0,0,4.9,6.2,5.31833,3.36,6.58,4.70033
2021-04-04 11:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,12,13.1,12.47667,77,83,79.53333,1.7,5.9,3.50167,4,358,96.56667,0,0,0,-99,-99,-99,10.82,13.16,11.88233
2021-04-02 02:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,4.9,5.4,5.125,84,86,84.91667,1.1,2.7,1.99333,227,280,255.15,0,0,0,-99,-99,-99,3.45,5.4,4.23717
